spatio tristi,  Ablative,  sg.,  n , second 
spatia tristia,  Nominative,  pl.,  n , second 
spatiorum tristium,  Genitive,  pl.,  n , second 
spatiis tristibus,  Dative,  pl.,  n , second 
spatia tristia,  Accusative,  pl.,  n , second 
spatiis tristibus,  Ablative,  pl.,  n , second 
studium triste,  Nominative,  sg.,  n , second 
studii tristis,  Genitive,  sg.,  n , second 
studio tristi,  Dative,  sg.,  n , second 
studium triste,  Accusative,  sg.,  n , second 
studio tristi,  Ablative,  sg.,  n , second 
studia tristia,  Nominative,  pl.,  n , second 
studiorum tristium,  Genitive,  pl.,  n , second 
studiis tristibus,  Dative,  pl.,  n , second 
studia tristia,  Accusative,  pl.,  n , second 
studiis tristibus,  Ablative,  pl.,  n , second 
supplicium triste,  Nominative,  sg.,  n , second 
supplicii tristis,  Genitive,  sg.,  n , second 
supplicio tristi,  Dative,  sg.,  n , second 
supplicium triste,  Accusative,  sg.,  n , second 
supplicio tristi,  Ablative,  sg.,  n , second 
supplicia tristia,  Nominative,  pl.,  n , second 
suppliciorum tristium,  Genitive,  pl.,  n , second 
suppliciis tristibus,  Dative,  pl.,  n , second 
supplicia tristia,  Accusative,  pl.,  n , second 
suppliciis tristibus,  Ablative,  pl.,  n , second 
tēctum triste,  Nominative,  sg.,  n , second 
tēcti tristis,  Genitive,  sg.,  n , second 
tēcto tristi,  Dative,  sg.,  n , second 
tēctum triste,  Accusative,  sg.,  n , second 
tēcto tristi,  Ablative,  sg.,  n , second 
tēcta tristia,  Nominative,  pl.,  n , second 
tēctorum tristium,  Genitive,  pl.,  n , second 
tēctis tristibus,  Dative,  pl.,  n , second 
tēcta tristia,  Accusative,  pl.,  n , second 
tēctis tristibus,  Ablative,  pl.,  n , second 
tēlum triste,  Nominative,  sg.,  n , second 
tēli tristis,  Genitive,  sg.,  n , second 
tēlo tristi,  Dative,  sg.,  n , second 
tēlum triste,  Accusative,  sg.,  n , second 
tēlo tristi,  Ablative,  sg.,  n , second 
tēla tristia,  Nominative,  pl.,  n , second 
tēlorum tristium,  Genitive,  pl.,  n , second 
tēlis tristibus,  Dative,  pl.,  n , second 
tēla tristia,  Accusative,  pl.,  n , second 
tēlis tristibus,  Ablative,  pl.,  n , second 
templum triste,  Nominative,  sg.,  n , second 
templi tristis,  Genitive,  sg.,  n , second 
templo tristi,  Dative,  sg.,  n , second 
templum triste,  Accusative,  sg.,  n , second 
templo tristi,  Ablative,  sg.,  n , second 
templa tristia,  Nominative,  pl.,  n , second 
templorum tristium,  Genitive,  pl.,  n , second 
templis tristibus,  Dative,  pl.,  n , second 
templa tristia,  Accusative,  pl.,  n , second 
templis tristibus,  Ablative,  pl.,  n , second 
tergum triste,  Nominative,  sg.,  n , second 
tergi tristis,  Genitive,  sg.,  n , second 
tergo tristi,  Dative,  sg.,  n , second 
tergum triste,  Accusative,  sg.,  n , second 
tergo tristi,  Ablative,  sg.,  n , second 
terga tristia,  Nominative,  pl.,  n , second 
tergorum tristium,  Genitive,  pl.,  n , second 
tergis tristibus,  Dative,  pl.,  n , second 
terga tristia,  Accusative,  pl.,  n , second 
tergis tristibus,  Ablative,  pl.,  n , second 
verbum triste,  Nominative,  sg.,  n , second 
verbi tristis,  Genitive,  sg.,  n , second 
verbo tristi,  Dative,  sg.,  n , second 
verbum triste,  Accusative,  sg.,  n , second 
verbo tristi,  Ablative,  sg.,  n , second 
verba tristia,  Nominative,  pl.,  n , second 
verborum tristium,  Genitive,  pl.,  n , second 
verbis tristibus,  Dative,  pl.,  n , second 
verba tristia,  Accusative,  pl.,  n , second 
verbis tristibus,  Ablative,  pl.,  n , second 
vestīgium triste,  Nominative,  sg.,  n , second 
vestīgii tristis,  Genitive,  sg.,  n , second 
vestīgio tristi,  Dative,  sg.,  n , second 
vestīgium triste,  Accusative,  sg.,  n , second 
vestīgio tristi,  Ablative,  sg.,  n , second 
vestīgia tristia,  Nominative,  pl.,  n , second 
vestīgiorum tristium,  Genitive,  pl.,  n , second 
vestīgiis tristibus,  Dative,  pl.,  n , second 
vestīgia tristia,  Accusative,  pl.,  n , second 
vestīgiis tristibus,  Ablative,  pl.,  n , second 
vinculum triste,  Nominative,  sg.,  n , second 
vinculi tristis,  Genitive,  sg.,  n , second 
vinculo tristi,  Dative,  sg.,  n , second 
vinculum triste,  Accusative,  sg.,  n , second 
vinculo tristi,  Ablative,  sg.,  n , second 
vincula tristia,  Nominative,  pl.,  n , second 
vinculorum tristium,  Genitive,  pl.,  n , second 
vinculis tristibus,  Dative,  pl.,  n , second 
vincula tristia,  Accusative,  pl.,  n , second 
vinculis tristibus,  Ablative,  pl.,  n , second 
vīnum triste,  Nominative,  sg.,  n , second 
vīni tristis,  Genitive,  sg.,  n , second 
vīno tristi,  Dative,  sg.,  n , second 
vīnum triste,  Accusative,  sg.,  n , second 
vīno tristi,  Ablative,  sg.,  n , second 
vīna tristia,  Nominative,  pl.,  n , second 
vīnorum tristium,  Genitive,  pl.,  n , second 
vīnis tristibus,  Dative,  pl.,  n , second 
vīna tristia,  Accusative,  pl.,  n , second 
vīnis tristibus,  Ablative,  pl.,  n , second 
vitium triste,  Nominative,  sg.,  n , second 
vitii tristis,  Genitive,  sg.,  n , second 
vitio tristi,  Dative,  sg.,  n , second 
vitium triste,  Accusative,  sg.,  n , second 
vitio tristi,  Ablative,  sg.,  n , second 
vitia tristia,  Nominative,  pl.,  n , second 
vitiorum tristium,  Genitive,  pl.,  n , second 
vitiis tristibus,  Dative,  pl.,  n , second 
vitia tristia,  Accusative,  pl.,  n , second 
vitiis tristibus,  Ablative,  pl.,  n , second 
vōtum triste,  Nominative,  sg.,  n , second 
vōti tristis,  Genitive,  sg.,  n , second 
vōto tristi,  Dative,  sg.,  n , second 
vōtum triste,  Accusative,  sg.,  n , second 
vōto tristi,  Ablative,  sg.,  n , second 
vōta tristia,  Nominative,  pl.,  n , second 
vōtorum tristium,  Genitive,  pl.,  n , second 
vōtis tristibus,  Dative,  pl.,  n , second 
vōta tristia,  Accusative,  pl.,  n , second 
vōtis tristibus,  Ablative,  pl.,  n , second 
āēr tristis,  Nominative,  sg.,  m , fifth 
āeris tristis,  Genitive,  sg.,  m , third 
āeri tristi,  Dative,  sg.,  m , third 
āerem tristem,  Accusative,  sg.,  m , third 
āere tristi,  Ablative,  sg.,  m , third 
āeres tristes,  Nominative,  pl.,  m , third 
āerum tristium,  Genitive,  pl.,  m , third 
āeribus tristibus,  Dative,  pl.,  m , third 
āeres tristes,  Accusative,  pl.,  m , third 
āeribus tristibus,  Ablative,  pl.,  m , third 
aetās tristis,  Nominative,  sg.,  f , third 
aetātis tristis,  Genitive,  sg.,  f , third 
aetāti tristi,  Dative,  sg.,  f , third 
aetātem tristem,  Accusative,  sg.,  f , third 
aetāte tristi,  Ablative,  sg.,  f , third 
aetātes tristes,  Nominative,  pl.,  f , third 
aetātum tristium,  Genitive,  pl.,  f , third 
aetātibus tristibus,  Dative,  pl.,  f , third 
aetātes tristes,  Accusative,  pl.,  f , third 
aetātibus tristibus,  Ablative,  pl.,  f , third 
amor tristis,  Nominative,  sg.,  m , third 
amōris tristis,  Genitive,  sg.,  m , third 
amōri tristi,  Dative,  sg.,  m , third 
amōrem tristem,  Accusative,  sg.,  m , third 
amōre tristi,  Ablative,  sg.,  m , third 
amōres tristes,  Nominative,  pl.,  m , third 
amōrum tristium,  Genitive,  pl.,  m , third 
amōribus tristibus,  Dative,  pl.,  m , third 
amōres tristes,  Accusative,  pl.,  m , third 
amōribus tristibus,  Ablative,  pl.,  m , third 
arbor tristis,  Nominative,  sg.,  f , third 
arboris tristis,  Genitive,  sg.,  f , third 
arbori tristi,  Dative,  sg.,  f , third 
arborem tristem,  Accusative,  sg.,  f , third 
arbore tristi,  Ablative,  sg.,  f , third 
arbores tristes,  Nominative,  pl.,  f , third 
arborum tristium,  Genitive,  pl.,  f , third 
arboribus tristibus,  Dative,  pl.,  f , third 
arbores tristes,  Accusative,  pl.,  f , third 
arboribus tristibus,  Ablative,  pl.,  f , third 
arx tristis,  Nominative,  sg.,  f , third 
arcis tristis,  Genitive,  sg.,  f , third 
arci tristi,  Dative,  sg.,  f , third 
arcem tristem,  Accusative,  sg.,  f , third 
arce tristi,  Ablative,  sg.,  f , third 
arces tristes,  Nominative,  pl.,  f , third 
arcum tristium,  Genitive,  pl.,  f , third 
arcibus tristibus,  Dative,  pl.,  f , third 
arces tristes,  Accusative,  pl.,  f , third 
arcibus tristibus,  Ablative,  pl.,  f , third 
auctor tristis,  Nominative,  sg.,  m , third 
auctōris tristis,  Genitive,  sg.,  m , third 
auctōri tristi,  Dative,  sg.,  m , third 
auctōrem tristem,  Accusative,  sg.,  m , third 
auctōre tristi,  Ablative,  sg.,  m , third 
auctōres tristes,  Nominative,  pl.,  m , third 
auctōrum tristium,  Genitive,  pl.,  m , third 
auctōribus tristibus,  Dative,  pl.,  m , third 
auctōres tristes,  Accusative,  pl.,  m , third 
auctōribus tristibus,  Ablative,  pl.,  m , third 
auctōritās tristis,  Nominative,  sg.,  f , third 
auctoritātis tristis,  Genitive,  sg.,  f , third 
auctoritāti tristi,  Dative,  sg.,  f , third 
auctoritātem tristem,  Accusative,  sg.,  f , third 
auctoritāte tristi,  Ablative,  sg.,  f , third 
auctoritātes tristes,  Nominative,  pl.,  f , third 
auctoritātum tristium,  Genitive,  pl.,  f , third 
auctoritātibus tristibus,  Dative,  pl.,  f , third 
auctoritātes tristes,  Accusative,  pl.,  f , third 
auctoritātibus tristibus,  Ablative,  pl.,  f , third 
bōs tristis,  Nominative,  sg.,  m , third 
bovis tristis,  Genitive,  sg.,  m , third 
bovi tristi,  Dative,  sg.,  m , third 
bovem tristem,  Accusative,  sg.,  m , third 
bove tristi,  Ablative,  sg.,  m , third 
boves tristes,  Nominative,  pl.,  m , third 
bovum tristium,  Genitive,  pl.,  m , third 
bovibus tristibus,  Dative,  pl.,  m , third 
boves tristes,  Accusative,  pl.,  m , third 
bovibus tristibus,  Ablative,  pl.,  m , third 
canis tristis,  Nominative,  sg.,  mf , third 
canis tristis,  Genitive,  sg.,  mf , third 
cani tristi,  Dative,  sg.,  mf , third 
canem tristem,  Accusative,  sg.,  mf , third 
cane tristi,  Ablative,  sg.,  mf , third 
canes tristes,  Nominative,  pl.,  mf , third 
canum tristium,  Genitive,  pl.,  mf , third 
canibus tristibus,  Dative,  pl.,  mf , third 
canes tristes,  Accusative,  pl.,  mf , third 
canibus tristibus,  Ablative,  pl.,  mf , third 
cinis tristis,  Nominative,  sg.,  mf , third 
cineris tristis,  Genitive,  sg.,  mf , third 
cineri tristi,  Dative,  sg.,  mf , third 
cinerem tristem,  Accusative,  sg.,  mf , third 
cinere tristi,  Ablative,  sg.,  mf , third 
cineres tristes,  Nominative,  pl.,  mf , third 
cinerum tristium,  Genitive,  pl.,  mf , third 
cineribus tristibus,  Dative,  pl.,  mf , third 
cineres tristes,  Accusative,  pl.,  mf , third 
cineribus tristibus,  Ablative,  pl.,  mf , third 
cīvitās tristis,  Nominative,  sg.,  f , third 
civitātis tristis,  Genitive,  sg.,  f , third 
civitāti tristi,  Dative,  sg.,  f , third 
civitātem tristem,  Accusative,  sg.,  f , third 
civitāte tristi,  Ablative,  sg.,  f , third 
civitātes tristes,  Nominative,  pl.,  f , third 
civitātum tristium,  Genitive,  pl.,  f , third 
civitātibus tristibus,  Dative,  pl.,  f , third 
civitātes tristes,  Accusative,  pl.,  f , third 
civitātibus tristibus,  Ablative,  pl.,  f , third 
clāmor tristis,  Nominative,  sg.,  m , third 
clamōris tristis,  Genitive,  sg.,  m , third 
clamōri tristi,  Dative,  sg.,  m , third 
clamōrem tristem,  Accusative,  sg.,  m , third 
clamōre tristi,  Ablative,  sg.,  m , third 
clamōres tristes,  Nominative,  pl.,  m , third 
clamōrum tristium,  Genitive,  pl.,  m , third 
clamōribus tristibus,  Dative,  pl.,  m , third 
clamōres tristes,  Accusative,  pl.,  m , third 
clamōribus tristibus,  Ablative,  pl.,  m , third 
color tristis,  Nominative,  sg.,  m , third 
colōris tristis,  Genitive,  sg.,  m , third 
colōri tristi,  Dative,  sg.,  m , third 
colōrem tristem,  Accusative,  sg.,  m , third 
colōre tristi,  Ablative,  sg.,  m , third 
colōres tristes,  Nominative,  pl.,  m , third 
colōrum tristium,  Genitive,  pl.,  m , third 
colōribus tristibus,  Dative,  pl.,  m , third 
colōres tristes,  Accusative,  pl.,  m , third 
colōribus tristibus,  Ablative,  pl.,  m , third 
comes tristis,  Nominative,  sg.,  mf , third 
comitis tristis,  Genitive,  sg.,  mf , third 
comiti tristi,  Dative,  sg.,  mf , third 
comitem tristem,  Accusative,  sg.,  mf , third 
comite tristi,  Ablative,  sg.,  mf , third 
comites tristes,  Nominative,  pl.,  mf , third 
comitum tristium,  Genitive,  pl.,  mf , third 
comitibus tristibus,  Dative,  pl.,  mf , third 
comites tristes,  Accusative,  pl.,  mf , third 
comitibus tristibus,  Ablative,  pl.,  mf , third 
condīciō tristis,  Nominative,  sg.,  f , third 
condiciōnis tristis,  Genitive,  sg.,  f , third 
condiciōni tristi,  Dative,  sg.,  f , third 
condiciōnem tristem,  Accusative,  sg.,  f , third 
condiciōne tristi,  Ablative,  sg.,  f , third 
condiciōnes tristes,  Nominative,  pl.,  f , third 
condiciōnum tristium,  Genitive,  pl.,  f , third 
condiciōnibus tristibus,  Dative,  pl.,  f , third 
condiciōnes tristes,  Accusative,  pl.,  f , third 
condiciōnibus tristibus,  Ablative,  pl.,  f , third 
coniunx tristis,  Nominative,  sg.,  mf , third 
coniugis tristis,  Genitive,  sg.,  mf , third 
coniugi tristi,  Dative,  sg.,  mf , third 
coniugem tristem,  Accusative,  sg.,  mf , third 
coniuge tristi,  Ablative,  sg.,  mf , third 
coniuges tristes,  Nominative,  pl.,  mf , third 
coniugum tristium,  Genitive,  pl.,  mf , third 
coniugibus tristibus,  Dative,  pl.,  mf , third 
coniuges tristes,  Accusative,  pl.,  mf , third 
coniugibus tristibus,  Ablative,  pl.,  mf , third 
cōnsuētūdo tristis,  Nominative,  sg.,  f , third 
cōnsuētūdinis tristis,  Genitive,  sg.,  f , third 
cōnsuētūdini tristi,  Dative,  sg.,  f , third 
cōnsuētūdinem tristem,  Accusative,  sg.,  f , third 
cōnsuētūdine tristi,  Ablative,  sg.,  f , third 
cōnsuētūdines tristes,  Nominative,  pl.,  f , third 
cōnsuētūdinum tristium,  Genitive,  pl.,  f , third 
cōnsuētūdinibus tristibus,  Dative,  pl.,  f , third 
cōnsuētūdines tristes,  Accusative,  pl.,  f , third 
cōnsuētūdinibus tristibus,  Ablative,  pl.,  f , third 
cōnsul tristis,  Nominative,  sg.,  m , third 
consulis tristis,  Genitive,  sg.,  m , third 
consuli tristi,  Dative,  sg.,  m , third 
consulem tristem,  Accusative,  sg.,  m , third 
consule tristi,  Ablative,  sg.,  m , third 
consules tristes,  Nominative,  pl.,  m , third 
consulum tristium,  Genitive,  pl.,  m , third 
consulibus tristibus,  Dative,  pl.,  m , third 
consules tristes,  Accusative,  pl.,  m , third 
consulibus tristibus,  Ablative,  pl.,  m , third 
cupīdō tristis,  Nominative,  sg.,  f , third 
cupidinis tristis,  Genitive,  sg.,  f , third 
cupidini tristi,  Dative,  sg.,  f , third 
cupidinem tristem,  Accusative,  sg.,  f , third 
cupidine tristi,  Ablative,  sg.,  f , third 
cupidines tristes,  Nominative,  pl.,  f , third 
cupidinum tristium,  Genitive,  pl.,  f , third 
cupidinibus tristibus,  Dative,  pl.,  f , third 
cupidines tristes,  Accusative,  pl.,  f , third 
cupidinibus tristibus,  Ablative,  pl.,  f , third 
custōs tristis,  Nominative,  sg.,  m , third 
custōdis tristis,  Genitive,  sg.,  m , third 
custōdi tristi,  Dative,  sg.,  m , third 
custōdem tristem,  Accusative,  sg.,  m , third 
custōde tristi,  Ablative,  sg.,  m , third 
custōdes tristes,  Nominative,  pl.,  m , third 
custōdum tristium,  Genitive,  pl.,  m , third 
custōdibus tristibus,  Dative,  pl.,  m , third 
custōdes tristes,  Accusative,  pl.,  m , third 
custōdibus tristibus,  Ablative,  pl.,  m , third 
dīgnitās tristis,  Nominative,  sg.,  f , third 
dignitātis tristis,  Genitive,  sg.,  f , third 
dignitāti tristi,  Dative,  sg.,  f , third 
dignitātem tristem,  Accusative,  sg.,  f , third 
dignitāte tristi,  Ablative,  sg.,  f , third 
dignitātes tristes,  Nominative,  pl.,  f , third 
dignitātum tristium,  Genitive,  pl.,  f , third 
dignitātibus tristibus,  Dative,  pl.,  f , third 
dignitātes tristes,  Accusative,  pl.,  f , third 
dignitātibus tristibus,  Ablative,  pl.,  f , third 
dolor tristis,  Nominative,  sg.,  m , third 
dolōris tristis,  Genitive,  sg.,  m , third 
dolōri tristi,  Dative,  sg.,  m , third 
dolōrem tristem,  Accusative,  sg.,  m , third 
dolōre tristi,  Ablative,  sg.,  m , third 
dolōres tristes,  Nominative,  pl.,  m , third 
dolōrum tristium,  Genitive,  pl.,  m , third 
dolōribus tristibus,  Dative,  pl.,  m , third 
dolōres tristes,  Accusative,  pl.,  m , third 
dolōribus tristibus,  Ablative,  pl.,  m , third 
dux tristis,  Nominative,  sg.,  m , third 
ducis tristis,  Genitive,  sg.,  m , third 
duci tristi,  Dative,  sg.,  m , third 
ducem tristem,  Accusative,  sg.,  m , third 
duce tristi,  Ablative,  sg.,  m , third 
duces tristes,  Nominative,  pl.,  m , third 
ducum tristium,  Genitive,  pl.,  m , third 
ducibus tristibus,  Dative,  pl.,  m , third 
duces tristes,  Accusative,  pl.,  m , third 
ducibus tristibus,  Ablative,  pl.,  m , third 
eques tristis,  Nominative,  sg.,  m , third 
equitis tristis,  Genitive,  sg.,  m , third 
equiti tristi,  Dative,  sg.,  m , third 
equitem tristem,  Accusative,  sg.,  m , third 
equite tristi,  Ablative,  sg.,  m , third 
equites tristes,  Nominative,  pl.,  m , third 
equitum tristium,  Genitive,  pl.,  m , third 
equitibus tristibus,  Dative,  pl.,  m , third 
equites tristes,  Accusative,  pl.,  m , third 
equitibus tristibus,  Ablative,  pl.,  m , third 
error tristis,  Nominative,  sg.,  m , third 
errōris tristis,  Genitive,  sg.,  m , third 
errōri tristi,  Dative,  sg.,  m , third 
errōrem tristem,  Accusative,  sg.,  m , third 
errōre tristi,  Ablative,  sg.,  m , third 
errōres tristes,  Nominative,  pl.,  m , third 
errōrum tristium,  Genitive,  pl.,  m , third 
errōribus tristibus,  Dative,  pl.,  m , third 
errōres tristes,  Accusative,  pl.,  m , third 
errōribus tristibus,  Ablative,  pl.,  m , third 
fax tristis,  Nominative,  sg.,  f , third 
facis tristis,  Genitive,  sg.,  f , third 
faci tristi,  Dative,  sg.,  f , third 
facem tristem,  Accusative,  sg.,  f , third 
face tristi,  Ablative,  sg.,  f , third 
faces tristes,  Nominative,  pl.,  f , third 
facum tristium,  Genitive,  pl.,  f , third 
facibus tristibus,  Dative,  pl.,  f , third 
faces tristes,  Accusative,  pl.,  f , third 
facibus tristibus,  Ablative,  pl.,  f , third 
flōs tristis,  Nominative,  sg.,  m , third 
flōris tristis,  Genitive,  sg.,  m , third 
flōri tristi,  Dative,  sg.,  m , third 
flōrem tristem,  Accusative,  sg.,  m , third 
flōre tristi,  Ablative,  sg.,  m , third 
flōres tristes,  Nominative,  pl.,  m , third 
flōrum tristium,  Genitive,  pl.,  m , third 
flōribus tristibus,  Dative,  pl.,  m , third 
flōres tristes,  Accusative,  pl.,  m , third 
flōribus tristibus,  Ablative,  pl.,  m , third 
frāter tristis,  Nominative,  sg.,  m , third 
frātris tristis,  Genitive,  sg.,  m , third 
frātri tristi,  Dative,  sg.,  m , third 
frātrem tristem,  Accusative,  sg.,  m , third 
frātre tristi,  Ablative,  sg.,  m , third 
frātres tristes,  Nominative,  pl.,  m , third 
frātrum tristium,  Genitive,  pl.,  m , third 
frātribus tristibus,  Dative,  pl.,  m , third 
frātres tristes,  Accusative,  pl.,  m , third 
frātribus tristibus,  Ablative,  pl.,  m , third 
furor tristis,  Nominative,  sg.,  m , third 
furōris tristis,  Genitive,  sg.,  m , third 
furōri tristi,  Dative,  sg.,  m , third 
furōrem tristem,  Accusative,  sg.,  m , third 
furōre tristi,  Ablative,  sg.,  m , third 
furōres tristes,  Nominative,  pl.,  m , third 
furōrum tristium,  Genitive,  pl.,  m , third 
furōribus tristibus,  Dative,  pl.,  m , third 
furōres tristes,  Accusative,  pl.,  m , third 
furōribus tristibus,  Ablative,  pl.,  m , third 
hiems tristis,  Nominative,  sg.,  f , third 
hiemis tristis,  Genitive,  sg.,  f , third 
hiemi tristi,  Dative,  sg.,  f , third 
hiemem tristem,  Accusative,  sg.,  f , third 
hieme tristi,  Ablative,  sg.,  f , third 
hiemes tristes,  Nominative,  pl.,  f , third 
hiemum tristium,  Genitive,  pl.,  f , third 
hiemibus tristibus,  Dative,  pl.,  f , third 
hiemes tristes,  Accusative,  pl.,  f , third 
hiemibus tristibus,  Ablative,  pl.,  f , third 
homō tristis,  Nominative,  sg.,  m , third 
hominis tristis,  Genitive,  sg.,  m , third 
homini tristi,  Dative,  sg.,  m , third 
hominem tristem,  Accusative,  sg.,  m , third 
homine tristi,  Ablative,  sg.,  m , third 
homines tristes,  Nominative,  pl.,  m , third 
hominum tristium,  Genitive,  pl.,  m , third 
hominibus tristibus,  Dative,  pl.,  m , third 
homines tristes,  Accusative,  pl.,  m , third 
hominibus tristibus,  Ablative,  pl.,  m , third 
honor tristis,  Nominative,  sg.,  m , third 
honōris tristis,  Genitive,  sg.,  m , third 
honōri tristi,  Dative,  sg.,  m , third 
honōrem tristem,  Accusative,  sg.,  m , third 
honōre tristi,  Ablative,  sg.,  m , third 
honōres tristes,  Nominative,  pl.,  m , third 
honōrum tristium,  Genitive,  pl.,  m , third 
honōribus tristibus,  Dative,  pl.,  m , third 
honōres tristes,  Accusative,  pl.,  m , third 
honōribus tristibus,  Ablative,  pl.,  m , third 
hospes tristis,  Nominative,  sg.,  m , third 
hospitis tristis,  Genitive,  sg.,  m , third 
hospiti tristi,  Dative,  sg.,  m , third 
hospitem tristem,  Accusative,  sg.,  m , third 
hospite tristi,  Ablative,  sg.,  m , third 
hospites tristes,  Nominative,  pl.,  m , third 
hospitum tristium,  Genitive,  pl.,  m , third 
hospitibus tristibus,  Dative,  pl.,  m , third 
hospites tristes,  Accusative,  pl.,  m , third 
hospitibus tristibus,  Ablative,  pl.,  m , third 
imāgō tristis,  Nominative,  sg.,  f , third 
imaginis tristis,  Genitive,  sg.,  f , third 
imagini tristi,  Dative,  sg.,  f , third 
imaginem tristem,  Accusative,  sg.,  f , third 
imagine tristi,  Ablative,  sg.,  f , third 
imagines tristes,  Nominative,  pl.,  f , third 
imaginum tristium,  Genitive,  pl.,  f , third 
imaginibus tristibus,  Dative,  pl.,  f , third 
imagines tristes,  Accusative,  pl.,  f , third 
imaginibus tristibus,  Ablative,  pl.,  f , third 
imperātor tristis,  Nominative,  sg.,  m , third 
imperatōris tristis,  Genitive,  sg.,  m , third 
imperatōri tristi,  Dative,  sg.,  m , third 
imperatōrem tristem,  Accusative,  sg.,  m , third 
imperatōre tristi,  Ablative,  sg.,  m , third 
imperatōres tristes,  Nominative,  pl.,  m , third 
imperatōrum tristium,  Genitive,  pl.,  m , third 
imperatōribus tristibus,  Dative,  pl.,  m , third 
imperatōres tristes,  Accusative,  pl.,  m , third 
imperatōribus tristibus,  Ablative,  pl.,  m , third 
iūdex tristis,  Nominative,  sg.,  m , third 
iūdicis tristis,  Genitive,  sg.,  m , third 
iūdici tristi,  Dative,  sg.,  m , third 
iūdicem tristem,  Accusative,  sg.,  m , third 
iūdice tristi,  Ablative,  sg.,  m , third 
iūdices tristes,  Nominative,  pl.,  m , third 
iūdicum tristium,  Genitive,  pl.,  m , third 
iūdicibus tristibus,  Dative,  pl.,  m , third 
iūdices tristes,  Accusative,  pl.,  m , third 
iūdicibus tristibus,  Ablative,  pl.,  m , third 
iuvenis tristis,  Nominative,  sg.,  m , third 
iuvenis tristis,  Genitive,  sg.,  m , third 
iuveni tristi,  Dative,  sg.,  m , third 
iuvenem tristem,  Accusative,  sg.,  m , third 
iuvene tristi,  Ablative,  sg.,  m , third 
iuvenes tristes,  Nominative,  pl.,  m , third 
iuvenum tristium,  Genitive,  pl.,  m , third 
iuvenibus tristibus,  Dative,  pl.,  m , third 
iuvenes tristes,  Accusative,  pl.,  m , third 
iuvenibus tristibus,  Ablative,  pl.,  m , third 
labor tristis,  Nominative,  sg.,  m , third 
labōris tristis,  Genitive,  sg.,  m , third 
labōri tristi,  Dative,  sg.,  m , third 
labōrem tristem,  Accusative,  sg.,  m , third 
labōre tristi,  Ablative,  sg.,  m , third 
labōres tristes,  Nominative,  pl.,  m , third 
labōrum tristium,  Genitive,  pl.,  m , third 
labōribus tristibus,  Dative,  pl.,  m , third 
labōres tristes,  Accusative,  pl.,  m , third 
labōribus tristibus,  Ablative,  pl.,  m , third 
lapis tristis,  Nominative,  sg.,  m , third 
lapidis tristis,  Genitive,  sg.,  m , third 
lapidi tristi,  Dative,  sg.,  m , third 
lapidem tristem,  Accusative,  sg.,  m , third 
lapide tristi,  Ablative,  sg.,  m , third 
lapides tristes,  Nominative,  pl.,  m , third 
lapidum tristium,  Genitive,  pl.,  m , third 
lapidibus tristibus,  Dative,  pl.,  m , third 
lapides tristes,  Accusative,  pl.,  m , third 
lapidibus tristibus,  Ablative,  pl.,  m , third 
laus tristis,  Nominative,  sg.,  f , third 
laudis tristis,  Genitive,  sg.,  f , third 
laudi tristi,  Dative,  sg.,  f , third 
laudem tristem,  Accusative,  sg.,  f , third 
laude tristi,  Ablative,  sg.,  f , third 
laudes tristes,  Nominative,  pl.,  f , third 
laudum tristium,  Genitive,  pl.,  f , third 
laudibus tristibus,  Dative,  pl.,  f , third 
laudes tristes,  Accusative,  pl.,  f , third 
laudibus tristibus,  Ablative,  pl.,  f , third 
legiō tristis,  Nominative,  sg.,  f , third 
legiōnis tristis,  Genitive,  sg.,  f , third 
legiōni tristi,  Dative,  sg.,  f , third 
legiōnem tristem,  Accusative,  sg.,  f , third 
legiōne tristi,  Ablative,  sg.,  f , third 
legiōnes tristes,  Nominative,  pl.,  f , third 
legiōnum tristium,  Genitive,  pl.,  f , third 
legiōnibus tristibus,  Dative,  pl.,  f , third 
legiōnes tristes,  Accusative,  pl.,  f , third 
legiōnibus tristibus,  Ablative,  pl.,  f , third 
lēx tristis,  Nominative,  sg.,  f , third 
lēgis tristis,  Genitive,  sg.,  f , third 
lēgi tristi,  Dative,  sg.,  f , third 
lēgem tristem,  Accusative,  sg.,  f , third 
lēge tristi,  Ablative,  sg.,  f , third 
lēges tristes,  Nominative,  pl.,  f , third 
lēgum tristium,  Genitive,  pl.,  f , third 
lēgibus tristibus,  Dative,  pl.,  f , third 
lēges tristes,  Accusative,  pl.,  f , third 
lēgibus tristibus,  Ablative,  pl.,  f , third 
lībertās tristis,  Nominative,  sg.,  f , third 
libertātis tristis,  Genitive,  sg.,  f , third 
libertāti tristi,  Dative,  sg.,  f , third 
libertātem tristem,  Accusative,  sg.,  f , third 
libertāte tristi,  Ablative,  sg.,  f , third 
libertātes tristes,  Nominative,  pl.,  f , third 
libertātum tristium,  Genitive,  pl.,  f , third 
libertātibus tristibus,  Dative,  pl.,  f , third 
libertātes tristes,  Accusative,  pl.,  f , third 
libertātibus tristibus,  Ablative,  pl.,  f , third 
libīdō tristis,  Nominative,  sg.,  f , third 
libidinis tristis,  Genitive,  sg.,  f , third 
libidini tristi,  Dative,  sg.,  f , third 
libidinem tristem,  Accusative,  sg.,  f , third 
libidine tristi,  Ablative,  sg.,  f , third 
libidines tristes,  Nominative,  pl.,  f , third 
libidinum tristium,  Genitive,  pl.,  f , third 
